,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
452,22141,B000JXQQ24,LEGO Creator House (4956),A1TO25NZBXHKZ1,1/1,4.0,1266796800,"My 8 1/2 year old daughter loves this Lego set. It changes into several different houses and was a lot of fun to put together for her--not too hard. I think it will be harder for younger kids--below 6, but 7+ is perfect! It's adorable put together, too!",toys games,building toys,building sets,48,toys games,True
453,1386,B00006IJRU,"Playtex VentAire Standard Bottles, 3 Pack",unknown,1/1,3.0,1049760000,The newborn size 1 nipples don't let enough milk flow for a newborn. You have to poke another whole in the nipple. THe size 2 nipples flow too much for a newborn. Other than the slight nipple problem the bottles are wonderful. They help prevent the baby from sucking too much air.,baby products,feeding,bottle feeding,52,baby products,True
454,1820,B00005R5QT,Baby Playzone Sit & Pound Arcade,A3ONG8HXI4DRX7,4/4,4.0,1067904000,"My daughter got this toy for her first birthday in August and it has been her favorite, hands-down! The music/songs are very cute, the volume is adjustable (thank you Fisher Price!), and she has had a blast not only pushing the balls through the holes and hearing the music play, but having either me or her dad throw the balls across the room for her to bring back to us. As she brings them back we count to her one, two, three so she is learning to count as well. This is a really cute toy, especially for a child who loves to play with balls. However, I do agree that it was indeed difficult to remove from the packaging, but no more so than most toys are anymore.",toys games,baby toddler toys,unknown,129,toys games,True
455,38112,B0002AQ1LU,Piggy Twist Rawhide Dog Treat,A1YHDVLEH17BX4,0/0,3.0,1337212800,"I thought we were getting the enormous bundle for the price I paid, which I thought was a deal. Instead it turned out to be a small pack of the twists. Could have gotten these in person for the same amount elsewhere.",pet supplies,dogs,treats,42,baby products,False
456,15263,B000AS1OES,Casual Canine Hot Diggity Dog Pet Costume Mustard,A12DQZKRKTNF5E,5/5,4.0,1221696000,"The costume is simple, cute and easy to put on, but time will tell how durable (longer than one season?) it is and how well the velcro closures wear. The dog doesn't seem to mind wearing it and she'll look precious as my daughter's sidekick (the hotdog vendor...) on Halloween.FYI",pet supplies,dogs,apparel accessories,50,toys games,False
457,25616,B00013MY7I,Boston Fruit Slices Assorted Flavor Candies 5 Pound Value Box,A3RZ23PMNZGQC1,0/0,5.0,1288137600,These fruit slices are truly amazing. They have a taste that is surprisingly good. These candy fruit slices really taste like fruit. They keep well. They aren't generally available in this part of the country and so are a real treat.,grocery gourmet food,candy chocolate,gummy candies,41,grocery gourmet food,True
458,32206,B000G35EV6,Invacare Reusable Bed Pads,A1YD8TMSK4B2WZ,0/0,5.0,1316563200,"These pads work great...my daughter has occasional accidents at night and these keep the sheets under her dry. She is using a bed alarm now and is almost finished with nighttime training but before, she had huge accidents and it held all of the liquid without anything seeping through to the sheet underneath. We now bring them with us when we go on vacation to prevent any embarrasing accidents at hotels or relatives homes (just in case); they fold up compactly and don't take much room in the suitcase. My daughter doesn't move around a lot at night, so there is no problem of her moving off of them and having an accident on another part of the bed. If your child or loved one moves around a lot, I would recommend getting the larger type that tuck under each side of the bed to hold it in place.",health personal care,health care,incontinence,149,baby products,False
459,8781,B000B6MLIW,Rubik's Cube Jr 3x3,A2WAP3D72BH75C,9/11,5.0,1173139200,"This is an excellent starter cube. The 2x2 is perfect for training aspiring cubers on cubing fundamentals without all the intimidation that comes with your first spin of a 3x3.A 2x2 is challenging enough for the amateur cuber to keep him occupied, building up just enough confidence for the aspiring cuber to not be fully intimidated by the 3x3.I recommend this cube to all the kids I meet at tournaments.",toys games,puzzles,brain teasers,70,pet supplies,False
460,13141,B0002CYTL2,Playmobil Security Check Point,A1LYHO4DEO6LHI,338/390,1.0,1205452800,"Wow! So much better than playing school or house for brainwashing---I mean, acclimatizing today's tots to the realities of the Global War on Terror. I especially appreciated the enclosed signed photo of Michael Chertoff and his letter explaining how necessary it is to start educating today's youth early with toys like these, especially as their elders just don't seem to be taking the whole thing seriously, what with posting snarky reviews on Amazon and all, and it's going to take a while to get KBR's re-education camps in Nevada up and running properly. I know my little four year-old grandson was really impressed with this set. He's now so scared it's undone a whole year of potty training and he's now wetting his pants about five times a day. He's back to playing with his old set of wooden blocksMelissa and Doug 100 Piece Wood Blocks Setand crying ""Make the bad man stop, Mommy!"" Last week he saw Mr. Chertoff talking about terrorists on his parents' fancy new plasma TV and he threw first the Playmobil set, which didn't do much damage, and then the wooden blocks, at the TV, which cracked the screen. His dad, who worked at Countrywide Finance, was just laid off, so it looks like they won't be getting a replacement plasma TV. I'm taking the broken TV, the Playmobil set, and the photo of Michael Chertoff to the toxic waste dump tomorrow. I have an old black and white set and pair of rabbit ears in my attic which I will loan them. Perhaps it's better this way.",toys games,action toy figures,playsets,263,toys games,True
461,1914,B00008GYCZ,Fisher-Price Hokey Pokey Elmo,unknown,1/1,3.0,1070236800,"My daughter received this toy as a gift because she loves Elmo and she loves the Hokey Pokey song and dance. She loves the doll but is extremely upset if we turn it on. I don't have a problem with toys that make noise, but this toy is irritating.",toys games,stuffed animals plush,animals figures,49,toys games,True
462,34677,B000NK64AM,Hempz Herbal Moisturizer Lotion Gallon After Tan with Pump,A2DILT97FCMDU8,0/0,5.0,1325203200,I have used this lotion for many years and would recommend it to others who have problems with dry skin. A little goes a long way and buying it in this size will make it last over a year using it at least 2 times a day. The cost is very reasonable when you will use it over a year.,beauty,skin care,body,60,beauty,True
463,9810,B0002I0O60,Kyjen Hide-A-Squirrel Puzzle Toy for Dogs,A3KWC1E64C0C3A,0/0,5.0,1181347200,My dog loves this toy this is his second one he has torn up the first one. This toy requires the puppy to think and will keep them busy a lot longer than just a chewy or squeeky toy,pet supplies,dogs,toys,39,toys games,False
464,15797,B000E63LQU,Caffeine-Free Tea 40 tea bags Herb Tea 40 tea bags,A36NLHJZ1SNX2F,1/1,5.0,1225497600,"This is one of my favorite teas. It's sweet enough that I don't need to add anything to it, it has that wonderful vanilla aroma and taste, plus it's caffeine-free and full of antioxidants on top of it all. It's light and fresh, completely different from other herbal teas or the white, green and black teas most people usually drink. Love it.",grocery gourmet food,beverages,tea,62,grocery gourmet food,True
465,236,B00000DMFU,Stratego-Milton Bradley Board Games,unknown,22/23,5.0,957312000,"Stratego is an exciting game that my babysitter introduced to us. I play against my ten year-old sister and seven year-old brother all the time. The point is to find a flag, which your opponent has hidden. But to get to the flag, you have to get through bombs and other soldiers. Each type of soldier(General, Marshall, Scout,etc.) has a rated number. The lower the number, the better. But watch out for bombs because anyone can die by those, except soldier type #8- the miner. This teaches good strategy skills while having fun in a challenge that anyone can win!",toys games,games,board games,100,toys games,True
466,39639,B0002DHZLC,Petmate Vari Kennel,A3PW7W1MJDXBCP,0/0,5.0,1342828800,"My Siberian Husky is only 8 weeks old but she will definitely still have enough space to rest and move around and stretch a bit in this crate if we ever take her out to some family trip. I even fit inside! It is light weight and MUCH more open looking than a cage crate. I would recommend everyone to get these type of crates rather than the cage crates because the cage crates make your pets look like they are in jail and it will also make your house look cluttered. I am glad a took a chance in purchasing this crate.Yes the crate is big, but you will definitely need it if you live in an apartment with a any dog that is going to be big as a Siberian Husky or for other purposes such as having a baby pup or adopted an adult dog (untrained) until you train them better to be independent.Happy Crate Hunting!",pet supplies,dogs,houses,159,pet supplies,True
